ResponseId,qid,w3_qid,ih_final,review_q_order,review_assignment,review_topic,review_ih,review_type,persuasive,enjoy,qnum,enjoy_num,persuasive_num,weight_enjoy,weight_persuasive,informative,articulated,aggressive,persuasive_me,index_all,index_obj,female,age,white,hispanic_ind,college,topic_oppinion_num,seven_point_party_num,weight_index_all,weight_index_obj,text
R_3UEUWFm9WKovZYZ,cc_IHy_160,cc_IHy_160_3,n,cc_IHy_160_3|cc_IHy_16_2|cc_IHy_230_2|cc_IHy_257_2|cc_IHy_222_1,cc_IHy_ed,cc,IHy,ed,Moderately persuasive,Very enjoyable,1,3,2,0.08333333333333333,0.08333333333333333,3,4,0,3,3.1666666666666665,2.5,1,59,1,0,1,2,1,0.08333333333333333,0.08333333333333333,"The U.S. should do more to prevent climate change and extreme weather events. In order to save the planet, we need to hold industries accountable for making an effort to reduce their carbon footprint. With all the intense hurricanes, fires, floods, tornadoes, and rising temperatures, something can be done."
R_3UEUWFm9WKovZYZ,cc_IHy_16,cc_IHy_16_2,n,cc_IHy_160_3|cc_IHy_16_2|cc_IHy_230_2|cc_IHy_257_2|cc_IHy_222_1,cc_IHy_ed,cc,IHy,ed,Not at all persuasive,Not at all enjoyable,2,0,0,0.125,0.125,0,0,0,0,0.6666666666666666,0,1,59,1,0,1,2,1,0.125,0.125,We need to do more to combat climate change. Storms are getting stronger.
R_3UEUWFm9WKovZYZ,cc_IHy_230,cc_IHy_230_2,n,cc_IHy_160_3|cc_IHy_16_2|cc_IHy_230_2|cc_IHy_257_2|cc_IHy_222_1,cc_IHy_ed,cc,IHy,ed,Not at all persuasive,Slightly enjoyable,3,1,0,0.06666666666666667,0.06666666666666667,1,1,0,0,1.1666666666666667,0.5,1,59,1,0,1,2,1,0.06666666666666667,0.06666666666666667,There is more severe weather year after year. The government should be involved. Involved in investigating climate change. It will help future generations in the end.
R_3UEUWFm9WKovZYZ,cc_IHy_257,cc_IHy_257_2,n,cc_IHy_160_3|cc_IHy_16_2|cc_IHy_230_2|cc_IHy_257_2|cc_IHy_222_1,cc_IHy_ed,cc,IHy,ed,Not at all persuasive,Not at all enjoyable,4,0,0,0.07142857142857142,0.07142857142857142,2,2,1,0,1.1666666666666667,0,1,59,1,0,1,2,1,0.07142857142857142,0.07142857142857142,"Obviously the US must do more to prevent climate change and extreme weather events so that lives can be saved. It is clear that climate change causes some lives to be lost unnecessarily. Clearly there are more extreme weather events happening new then there were years ago, and I am certain about that. There is no doubt that extreme weather is caused by climate change."
R_3UEUWFm9WKovZYZ,cc_IHy_222,cc_IHy_222_1,n,cc_IHy_160_3|cc_IHy_16_2|cc_IHy_230_2|cc_IHy_257_2|cc_IHy_222_1,cc_IHy_ed,cc,IHy,ed,Not at all persuasive,Not at all enjoyable,5,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0.6666666666666666,0,1,59,1,0,1,2,1,0.14285714285714285,0.14285714285714285,"Climate change could be improved upon. small efforts are a good thin. trying to control our waste helps.common sense comes into play, but people might think differently."
R_eD1ruiRTya1ZjCp,gc_IHy_22,gc_IHy_22_2,n,gc_IHy_22_2|gc_IHy_40_3|gc_IHy_41_2|gc_IHy_16_2|gc_IHy_29_3,gc_IHy_ed,gc,IHy,ed,Moderately persuasive,Extremely enjoyable,1,4,2,0.037037037037037035,0.037037037037037035,3,4,2,4,3.1666666666666665,3,1,25,0,0,0,2,1,0.037037037037037035,0.037037037037037035,"Gun ownership laws must be stricter. I understand lots of people love guns and the Second Amendment gives people the right to be armed. But, there is no question that mass shootings are becoming commonplace and an assault weapons ban would help."
R_eD1ruiRTya1ZjCp,gc_IHy_40,gc_IHy_40_3,n,gc_IHy_22_2|gc_IHy_40_3|gc_IHy_41_2|gc_IHy_16_2|gc_IHy_29_3,gc_IHy_ed,gc,IHy,ed,Extremely persuasive,Extremely enjoyable,2,4,4,0.029411764705882353,0.029411764705882353,4,4,0,4,4,4,1,25,0,0,0,2,1,0.029411764705882353,0.029411764705882353,"Gun laws are a major factor in deaths. We need stricter laws governing AK rifles, as it is linked with mass shootings and death. It's obvious that children shouldn't be faced with death when trying to study. I demand kids be able to go to school without fear, we need this change."
R_eD1ruiRTya1ZjCp,gc_IHy_41,gc_IHy_41_2,n,gc_IHy_22_2|gc_IHy_40_3|gc_IHy_41_2|gc_IHy_16_2|gc_IHy_29_3,gc_IHy_ed,gc,IHy,ed,Very persuasive,Extremely enjoyable,3,4,3,0.058823529411764705,0.058823529411764705,3,3,0,3,3.3333333333333335,3.5,1,25,0,0,0,2,1,0.058823529411764705,0.058823529411764705,"I think gun ownership laws in the US should be made stricter because guns are a weapon where it's only purpose is to kill. It is frightening to hear the stories on the news of young children being killed at school, and the needs to be steps to help prevent that sort of thing. We need to do more. The most helpful would be stricter gun laws."
R_eD1ruiRTya1ZjCp,gc_IHy_16,gc_IHy_16_2,n,gc_IHy_22_2|gc_IHy_40_3|gc_IHy_41_2|gc_IHy_16_2|gc_IHy_29_3,gc_IHy_ed,gc,IHy,ed,Very persuasive,Very enjoyable,4,3,3,0.06666666666666667,0.06666666666666667,3,3,1,3,3,3,1,25,0,0,0,2,1,0.06666666666666667,0.06666666666666667,Gun laws should be made stricter. Some worry about loosing their first amendment rights but thats irrelevant. There should be universal background checks. I am sure that the gun ownership laws in the United States are NOT strict enough. I think that gun ownership laws in the United States should be made stricter now.
R_eD1ruiRTya1ZjCp,gc_IHy_29,gc_IHy_29_3,n,gc_IHy_22_2|gc_IHy_40_3|gc_IHy_41_2|gc_IHy_16_2|gc_IHy_29_3,gc_IHy_ed,gc,IHy,ed,Very persuasive,Very enjoyable,5,3,3,0.034482758620689655,0.034482758620689655,4,4,4,4,3,3,1,25,0,0,0,2,1,0.034482758620689655,0.034482758620689655,we need to talk about the lack of gun laws in the country that allow guns to get into the wrong hands. we all agree that mass shootings should end and new regulations or punishments should be in place. its time to set stronger laws and see that works.
R_1M0bkRMSPENqSEm,cc_IHy_158,cc_IHy_158_1,n,cc_IHy_158_1|cc_IHy_160_1|cc_IHy_76_5|cc_IHy_95_1|cc_IHy_194_2,cc_IHy_ed,cc,IHy,ed,Moderately persuasive,Very enjoyable,1,3,2,0.1111111111111111,0.1111111111111111,3,4,0,3,3.1666666666666665,2.5,1,79,1,0,1,0,-3,0.1111111111111111,0.1111111111111111,"An additional allocation of tax money would help. If the weather is getting more extreme as time goes by, it will pose a danger to us. Not everyone is experiencing extreme weather. However, everyone will be able to help those who do. There will be those who don't want to take action against Climate Change, but what if we just take action for our resources and fellow human beings who have been challenged by extreme weather."
R_1M0bkRMSPENqSEm,cc_IHy_160,cc_IHy_160_1,n,cc_IHy_158_1|cc_IHy_160_1|cc_IHy_76_5|cc_IHy_95_1|cc_IHy_194_2,cc_IHy_ed,cc,IHy,ed,Slightly persuasive,Moderately enjoyable,2,2,1,0.08333333333333333,0.08333333333333333,2,3,1,1,2,1.5,1,79,1,0,1,0,-3,0.08333333333333333,0.08333333333333333,"The U.S. should clearly do more to prevent climate change and extreme weather events. It is essential that in order to save the planet, we need to hold industries accountable for making an effort to reduce their carbon footprint. With all of the intense hurricanes, fires, floods, tornadoes, and rising temperatures, something must be done."
R_1M0bkRMSPENqSEm,cc_IHy_76,cc_IHy_76_5,n,cc_IHy_158_1|cc_IHy_160_1|cc_IHy_76_5|cc_IHy_95_1|cc_IHy_194_2,cc_IHy_ed,cc,IHy,ed,Slightly persuasive,Moderately enjoyable,3,2,1,0.05555555555555555,0.05555555555555555,1,2,2,NA,1.6,1.5,1,79,1,0,1,0,-3,0.05555555555555555,0.05555555555555555,There are several reasons why climate change is a big issue. A lot of it is caused by humans. The government really isn't doing enough to combat the problem. Also ordinary citizens should do our part to help in the crisis.
R_1M0bkRMSPENqSEm,cc_IHy_95,cc_IHy_95_1,n,cc_IHy_158_1|cc_IHy_160_1|cc_IHy_76_5|cc_IHy_95_1|cc_IHy_194_2,cc_IHy_ed,cc,IHy,ed,Slightly persuasive,Moderately enjoyable,4,2,1,0.125,0.125,0,1,1,1,1.3333333333333333,1.5,1,79,1,0,1,0,-3,0.125,0.125,"Its obvious to think that a lot of the climate change issues and their solutions lay heavily upon the US government's shoulders. Why should anyone other then the government be leading the charge in finding new solutions. It's more likely that pushing too hard might harm disadvantaged citizens, such as poor people. It's obviously safer to take an even-handed approach."
R_1M0bkRMSPENqSEm,cc_IHy_194,cc_IHy_194_2,n,cc_IHy_158_1|cc_IHy_160_1|cc_IHy_76_5|cc_IHy_95_1|cc_IHy_194_2,cc_IHy_ed,cc,IHy,ed,Slightly persuasive,Moderately enjoyable,5,2,1,0.09090909090909091,0.09090909090909091,1,2,2,1,1.5,1.5,1,79,1,0,1,0,-3,0.09090909090909091,0.09090909090909091,It is important to do more for climate change. It is important to hear from others in the field and to implement their solutions to the climate crisis. The benefits outweigh the risks of implementing these plans. We must come up with a plan that most people agree with before beginning.
R_2zPiO4x4JybXW08,cc_IHn_137,cc_IHn_137_0,n,cc_IHn_137_0|cc_IHn_205_0|cc_IHn_41_0|cc_IHn_77_0|cc_IHn_1_0,cc_IHn_or,cc,IHn,or,Not at all persuasive,Not at all enjoyable,1,0,0,0.3333333333333333,0.3333333333333333,1,0,3,0,0.3333333333333333,0,1,43,1,1,1,2,2,0.3333333333333333,0.3333333333333333,"It is obvious that climate change is happening. It is important we do something about it now, before the damage is irreversible. Severe storms are going to wipe out our cities and kill a lot of people and wildlife. Republicans are ignorant and in denial. I'm a democrat and I'm an expert on this subject."
R_2zPiO4x4JybXW08,cc_IHn_205,cc_IHn_205_0,n,cc_IHn_137_0|cc_IHn_205_0|cc_IHn_41_0|cc_IHn_77_0|cc_IHn_1_0,cc_IHn_or,cc,IHn,or,Slightly persuasive,Not at all enjoyable,2,0,1,0.5,0.5,0,1,2,1,0.8333333333333334,0.5,1,43,1,1,1,2,2,0.5,0.5,"America needs to do more to address climate change, and anyone who disagrees is wrong. There is zero reason action should not be taken. This is about right and wrong. I will not listen to anyone who says that action on climate change does not need to be taken."
R_2zPiO4x4JybXW08,cc_IHn_41,cc_IHn_41_0,n,cc_IHn_137_0|cc_IHn_205_0|cc_IHn_41_0|cc_IHn_77_0|cc_IHn_1_0,cc_IHn_or,cc,IHn,or,Slightly persuasive,Slightly enjoyable,3,1,1,0.3333333333333333,0.3333333333333333,0,1,2,1,1,1,1,43,1,1,1,2,2,0.3333333333333333,0.3333333333333333,We must address climate change now. Anyone who disagrees is killing the planet. We have to tackle this now. We will all die if we dont.
R_2zPiO4x4JybXW08,cc_IHn_77,cc_IHn_77_0,n,cc_IHn_137_0|cc_IHn_205_0|cc_IHn_41_0|cc_IHn_77_0|cc_IHn_1_0,cc_IHn_or,cc,IHn,or,Moderately persuasive,Moderately enjoyable,4,2,2,0.3333333333333333,0.3333333333333333,2,2,0,2,2.3333333333333335,2,1,43,1,1,1,2,2,0.3333333333333333,0.3333333333333333,Humans are definitely the cause of climate change. We need to do more to reduce our carbon footprint. Humans are destroying the planet on a daily. There isn't enough effort put in by the government either.
R_2zPiO4x4JybXW08,cc_IHn_1,cc_IHn_1_0,n,cc_IHn_137_0|cc_IHn_205_0|cc_IHn_41_0|cc_IHn_77_0|cc_IHn_1_0,cc_IHn_or,cc,IHn,or,Very persuasive,Moderately enjoyable,5,2,3,0.3333333333333333,0.3333333333333333,3,3,0,3,3,2.5,1,43,1,1,1,2,2,0.3333333333333333,0.3333333333333333,"There is no question that climate change is happening. The cause of that change is 100% human-caused. The extreme weather events we have experienced will only get worse, Within a few decades, some coastal areas will be completely underwater and other areas will become unlivable due to extreme heat. There is little time left to mitigate the emerging climate disasters that are already emerging."
R_YRJd0WutySaDLl7,gc_IHy_67,gc_IHy_67_0,y,gc_IHy_67_0|gc_IHy_98_0|gc_IHy_34_0|gc_IHy_43_0|gc_IHy_52_0,gc_IHy_or,gc,IHy,or,Slightly persuasive,Very enjoyable,1,3,1,0.25,0.25,1,4,0,2,2.5,2,1,60,0,0,0,2,2,0.25,0.25,"I wonder if stricter requirements for gun ownership are the answer. It seems like that would help stop some of the deaths at least. I understand why others are so adamant about defending 2nd amendment rights, but I believe there are two sides to the issue. I just wish we could come together to enact some kind of laws to protect the innocent."
R_YRJd0WutySaDLl7,gc_IHy_98,gc_IHy_98_0,y,gc_IHy_67_0|gc_IHy_98_0|gc_IHy_34_0|gc_IHy_43_0|gc_IHy_52_0,gc_IHy_or,gc,IHy,or,Very persuasive,Very enjoyable,2,3,3,0.25,0.25,1,3,0,1,2.5,3,1,60,0,0,0,2,2,0.25,0.25,I believe that the number of senseless gun deaths are not worth this sort of expansive right for Americans to have guns. I'm no expert on the number of gun deaths but I believe it to be a lot. Even though I know guns are a given right and I support those who have it for protection and are genuinely good citizens that care about safety. Although I feel there needs to be better checks and systems in place to make sure guns aren't sold so easily to those that are incredibly young without any proper training or certification. Also those who have mental issues and legitimate violent record should be restricted.
R_YRJd0WutySaDLl7,gc_IHy_34,gc_IHy_34_0,y,gc_IHy_67_0|gc_IHy_98_0|gc_IHy_34_0|gc_IHy_43_0|gc_IHy_52_0,gc_IHy_or,gc,IHy,or,Extremely persuasive,Very enjoyable,3,3,4,0.25,0.25,0,4,0,3,3,3.5,1,60,0,0,0,2,2,0.25,0.25,"I am no expert, but do we need guns that can completely tear a person apart? I understand that people feel the need to shoot squirrels, but do they really need an assault rifle for that? People believe that arming teachers will help, however won't that just create more chaos and death? I understand that guns are profitable, but shouldn't human lives be more valuable?"
R_YRJd0WutySaDLl7,gc_IHy_43,gc_IHy_43_0,y,gc_IHy_67_0|gc_IHy_98_0|gc_IHy_34_0|gc_IHy_43_0|gc_IHy_52_0,gc_IHy_or,gc,IHy,or,Very persuasive,Extremely enjoyable,4,4,3,0.25,0.25,1,4,0,3,3.1666666666666665,3.5,1,60,0,0,0,2,2,0.25,0.25,"I'm not sure exactly what we can do to solve gun violence in the United States. I think a good start could be to enact stricter laws that make it more difficult for people to get guns. I know many people will disagree with me, but more thorough background checks and flagging people with histories of violence or mental health struggles could be a step in the right direction. This may be a step that can help us figure out how to make our country safer for all of us."
R_YRJd0WutySaDLl7,gc_IHy_52,gc_IHy_52_0,y,gc_IHy_67_0|gc_IHy_98_0|gc_IHy_34_0|gc_IHy_43_0|gc_IHy_52_0,gc_IHy_or,gc,IHy,or,Moderately persuasive,Very enjoyable,5,3,2,0.25,0.25,1,3,0,2,2.5,2.5,1,60,0,0,0,2,2,0.25,0.25,"I think that gun laws need to be stricter and I admit that I am not the most knowledgeable about the steps it takes to get a gun. It feels, however, that the gun laws are too lenient and too many bad guys are getting guns. I am open to hearing arguments regarding this as I could be incorrect. If we made it a renewable license as we do with driver's licenses that may help."
R_9X3yTdp0H5c1xO9,im_IHy_85,im_IHy_85_2,n,im_IHy_85_2|im_IHy_21_2|im_IHy_18_4|im_IHy_23_3|im_IHy_107_2,im_IHy_ed,im,IHy,ed,Not at all persuasive,Not at all enjoyable,1,0,0,0.1,0.1,1,0,1,0,0.6666666666666666,0,0,63,1,0,0,-2,-2,0.1,0.1,Recent immigration has undoubtedly helped our country. The positives that immigrants bring to the Us out weigh the negative. There are many jobs that immigrants qualify for that Americans don't want. They also bring culture to our country.
R_9X3yTdp0H5c1xO9,im_IHy_21,im_IHy_21_2,n,im_IHy_85_2|im_IHy_21_2|im_IHy_18_4|im_IHy_23_3|im_IHy_107_2,im_IHy_ed,im,IHy,ed,Not at all persuasive,Not at all enjoyable,2,0,0,0.14285714285714285,0.16666666666666666,0,0,0,0,0.6666666666666666,0,0,63,1,0,0,-2,-2,0.14285714285714285,0.14285714285714285,Immigration is a good thing. These people contribute positively to our country. There are statistics showing the good they provide. If you put yourselves in their shoes you would probably see they are just like us.
R_9X3yTdp0H5c1xO9,im_IHy_18,im_IHy_18_4,n,im_IHy_85_2|im_IHy_21_2|im_IHy_18_4|im_IHy_23_3|im_IHy_107_2,im_IHy_ed,im,IHy,ed,Not at all persuasive,Slightly enjoyable,3,1,0,0.06666666666666667,0.06666666666666667,2,2,1,0,1.3333333333333333,0.5,0,63,1,0,0,-2,-2,0.06666666666666667,0.06666666666666667,Recent immigration is good for the US. Having immigrants in the US is a good thing because it diversifies our culture. Chage is good for the US. It invites all of us to be open-minded about others.
R_9X3yTdp0H5c1xO9,im_IHy_23,im_IHy_23_3,n,im_IHy_85_2|im_IHy_21_2|im_IHy_18_4|im_IHy_23_3|im_IHy_107_2,im_IHy_ed,im,IHy,ed,Not at all persuasive,Not at all enjoyable,4,0,0,0.09090909090909091,0.09090909090909091,0,0,1,0,0.5,0,0,63,1,0,0,-2,-2,0.09090909090909091,0.09090909090909091,I love immigrants and i find that they do many good things for our country. When i look at the immigration issue i see that it is a huge bonus to the country.
R_9X3yTdp0H5c1xO9,im_IHy_107,im_IHy_107_2,n,im_IHy_85_2|im_IHy_21_2|im_IHy_18_4|im_IHy_23_3|im_IHy_107_2,im_IHy_ed,im,IHy,ed,Not at all persuasive,Not at all enjoyable,5,0,0,0.09090909090909091,0.09090909090909091,1,0,2,0,0.5,0,0,63,1,0,0,-2,-2,0.09090909090909091,0.09090909090909091,"Recent immigration into the U.S. has done more good than harm. Any other opinions are based on incorrect facts. Our country is founded on immigration, and it can only help. People need to be more open to immigration."
R_31FMNB5SFaZRHbo,cc_IHy_259,cc_IHy_259_1,n,cc_IHy_259_1|cc_IHy_56_2|cc_IHy_227_4|cc_IHy_110_1|cc_IHy_88_1,cc_IHy_ed,cc,IHy,ed,Very persuasive,Extremely enjoyable,1,4,3,0.125,0.125,4,3,2,3,3.1666666666666665,3.5,1,60,0,0,1,2,-3,0.125,0.125,"It's obvious that we need to take urgent action to address climate change, and there is no time to waste on differing opinions or counterarguments on the best approaches to prevent climate change and extreme weather events. Those who argue that the cost of implementing large-scale climate solutions outweighs the potential benefits, or that individual actions cannot make a significant impact, are obviously in the wrong. Technical and logistical challenges associated with transitioning to renewable energy sources or reducing greenhouse gas emissions should not be an excuse for a lack of action. It's important to take action now to address climate change without wasting time."
R_31FMNB5SFaZRHbo,cc_IHy_56,cc_IHy_56_2,n,cc_IHy_259_1|cc_IHy_56_2|cc_IHy_227_4|cc_IHy_110_1|cc_IHy_88_1,cc_IHy_ed,cc,IHy,ed,Very persuasive,Very enjoyable,2,3,3,0.125,0.125,3,4,4,3,2.6666666666666665,3,1,60,0,0,1,2,-3,0.125,0.125,We must take action to prevent climate change and extreme weather events. A big problem is that the actions are being expected of citizens rather than corporations that cause a lot more harmful environmental impact.
R_31FMNB5SFaZRHbo,cc_IHy_227,cc_IHy_227_4,n,cc_IHy_259_1|cc_IHy_56_2|cc_IHy_227_4|cc_IHy_110_1|cc_IHy_88_1,cc_IHy_ed,cc,IHy,ed,Very persuasive,Very enjoyable,3,3,3,0.06666666666666667,0.06666666666666667,4,3,3,4,3,3,1,60,0,0,1,2,-3,0.06666666666666667,0.06666666666666667,More needs to be done to combat climate change without a doubt. We all need to work together to help the world so that future generations will prosper. I want to discuss with those that disagree to demonstrate unequivocally that this is the right path.
R_31FMNB5SFaZRHbo,cc_IHy_110,cc_IHy_110_1,n,cc_IHy_259_1|cc_IHy_56_2|cc_IHy_227_4|cc_IHy_110_1|cc_IHy_88_1,cc_IHy_ed,cc,IHy,ed,Extremely persuasive,Very enjoyable,4,3,4,0.16666666666666666,0.16666666666666666,3,3,4,4,2.8333333333333335,3.5,1,60,0,0,1,2,-3,0.16666666666666666,0.16666666666666666,Climate change is a complicated issue and we must do more to address it. Every year there are more natural disasters and the average temperatures are increasing. This is all due to the humans that are compounding this. We must consider legislation to curb the damage we are doing with climate change
R_31FMNB5SFaZRHbo,cc_IHy_88,cc_IHy_88_1,n,cc_IHy_259_1|cc_IHy_56_2|cc_IHy_227_4|cc_IHy_110_1|cc_IHy_88_1,cc_IHy_ed,cc,IHy,ed,Extremely persuasive,Very enjoyable,5,3,4,0.07142857142857142,0.07142857142857142,3,3,4,4,2.8333333333333335,3.5,1,60,0,0,1,2,-3,0.07142857142857142,0.07142857142857142,I don't believe we are doing everything we can to address this issue. I think we could be doing more.
R_2CxiQ8c9Y21pJ9I,gc_IHn_84,gc_IHn_84_0,n,gc_IHn_84_0|gc_IHn_23_0|gc_IHn_30_0|gc_IHn_68_0|gc_IHn_112_0,gc_IHn_or,gc,IHn,or,Slightly persuasive,Moderately enjoyable,1,2,1,0.3333333333333333,0.3333333333333333,3,3,1,3,2.5,1.5,0,26,1,1,1,2,1,0.3333333333333333,0.3333333333333333,Everyone knows guns are the reason for mass shootings. Only those who want to wreak havoc are definitely buying guns. We should restrict the purchase of guns to law enforcement. It's obvious that less gun ownership will lead to less mass shootings
R_2CxiQ8c9Y21pJ9I,gc_IHn_23,gc_IHn_23_0,n,gc_IHn_84_0|gc_IHn_23_0|gc_IHn_30_0|gc_IHn_68_0|gc_IHn_112_0,gc_IHn_or,gc,IHn,or,Moderately persuasive,Moderately enjoyable,2,2,2,0.3333333333333333,0.3333333333333333,3,3,3,2,2.1666666666666665,2,0,26,1,1,1,2,1,0.3333333333333333,0.3333333333333333,We need much stronger gun control laws. Anyone paying attention to the news can see this. There are mass shootings every day. There's no reading of the Second Amendment that gives people the right to own these assault type weapons.
R_2CxiQ8c9Y21pJ9I,gc_IHn_30,gc_IHn_30_0,n,gc_IHn_84_0|gc_IHn_23_0|gc_IHn_30_0|gc_IHn_68_0|gc_IHn_112_0,gc_IHn_or,gc,IHn,or,Very persuasive,Extremely enjoyable,3,4,3,0.3333333333333333,0.3333333333333333,4,4,4,4,3.1666666666666665,3.5,0,26,1,1,1,2,1,0.3333333333333333,0.3333333333333333,Conservatives only care about guns but not about human life. They care more about freedom than protecting kids. We need to outlaw gun ownership in this country to prevent mass shootings. The USA is the only country with mass shootings each year!
R_2CxiQ8c9Y21pJ9I,gc_IHn_68,gc_IHn_68_0,n,gc_IHn_84_0|gc_IHn_23_0|gc_IHn_30_0|gc_IHn_68_0|gc_IHn_112_0,gc_IHn_or,gc,IHn,or,Very persuasive,Extremely enjoyable,4,4,3,0.3333333333333333,0.3333333333333333,3,3,3,3,2.8333333333333335,3.5,0,26,1,1,1,2,1,0.3333333333333333,0.3333333333333333,Gun ownership has been a mess here in the United States. Almost everyone is allowed to purchase a gun. It's very simple to walk in and just get one. They need to start getting stricter with these laws before more school shootings happen.
R_2CxiQ8c9Y21pJ9I,gc_IHn_112,gc_IHn_112_0,n,gc_IHn_84_0|gc_IHn_23_0|gc_IHn_30_0|gc_IHn_68_0|gc_IHn_112_0,gc_IHn_or,gc,IHn,or,Moderately persuasive,Very enjoyable,5,3,2,0.3333333333333333,0.3333333333333333,1,2,3,2,1.8333333333333333,2.5,0,26,1,1,1,2,1,0.3333333333333333,0.3333333333333333,Gun control needs to be passed immediately. I know that guns are weapons of murder that need to be controlled. Guns do not protect people.
R_1hzh9DNWzfYNOOe,cc_IHy_189,cc_IHy_189_0,y,cc_IHy_189_0|cc_IHy_262_0|cc_IHy_234_0|cc_IHy_1_0|cc_IHy_201_0,cc_IHy_or,cc,IHy,or,Not at all persuasive,Not at all enjoyable,1,0,0,0.25,0.25,0,0,0,0,0.6666666666666666,0,0,24,1,0,1,0,-2,0.25,0.25,"I think climate change and extreme weather events are going to continue to harm our country unless something is done to stop it. I'm not sure what the right approach is but we need to do something. We could listen to what science tells us and formulate a plan to stop climate change and try to mitigate it's effects. We need to work together, both here in the US and world wide to try to stop climate change."
R_1hzh9DNWzfYNOOe,cc_IHy_262,cc_IHy_262_0,y,cc_IHy_189_0|cc_IHy_262_0|cc_IHy_234_0|cc_IHy_1_0|cc_IHy_201_0,cc_IHy_or,cc,IHy,or,Slightly persuasive,Not at all enjoyable,2,0,1,0.3333333333333333,0.3333333333333333,1,1,1,1,1.1666666666666667,0.5,0,24,1,0,1,0,-2,0.3333333333333333,0.3333333333333333,"I feel that, perhaps, it could be time we turned our attention to climate change. I think it might be becoming an important problem. Possibly we should enact legislation that might slow climate change. Maybe we should inform ourselves more fully on this issue?"
R_1hzh9DNWzfYNOOe,cc_IHy_234,cc_IHy_234_0,y,cc_IHy_189_0|cc_IHy_262_0|cc_IHy_234_0|cc_IHy_1_0|cc_IHy_201_0,cc_IHy_or,cc,IHy,or,Not at all persuasive,Not at all enjoyable,3,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0.6666666666666666,0,0,24,1,0,1,0,-2,0.3333333333333333,0.3333333333333333,"Climate change is affecting the earth. I thinknit would be beneficial for the US to do more. I'm no expert, but many scientists agree. This is an issue that effects everyone."
R_1hzh9DNWzfYNOOe,cc_IHy_1,cc_IHy_1_0,y,cc_IHy_189_0|cc_IHy_262_0|cc_IHy_234_0|cc_IHy_1_0|cc_IHy_201_0,cc_IHy_or,cc,IHy,or,Not at all persuasive,Slightly enjoyable,4,1,0,0.25,0.25,1,1,1,0,1,0.5,0,24,1,0,1,0,-2,0.25,0.25,"Much of the scientific opinion expressed by climatologists appears to show that human activities are mostly responsible for the extreme weather and climate changes we have been experiencing around the world for the last few decades. Some people question whether the change is human-caused or naturally occurring, citing the Ice Age as a natural case of climate change. I am not sure which point of view is correct, or whether the answer is a combination of the two. But it does seem that the changes are real and destructive. I think that understanding the reason that climate change is happening is probably less important than trying to alleviate its most severe effects."
R_1hzh9DNWzfYNOOe,cc_IHy_201,cc_IHy_201_0,y,cc_IHy_189_0|cc_IHy_262_0|cc_IHy_234_0|cc_IHy_1_0|cc_IHy_201_0,cc_IHy_or,cc,IHy,or,Not at all persuasive,Not at all enjoyable,5,0,0,0.25,0.25,0,0,0,0,0.6666666666666666,0,0,24,1,0,1,0,-2,0.25,0.25,I think the US should do more to prevent climate change and extreme weather. I understand that this is a controversial issue for some people but I generally believe in the science. Not everyone experiences climate change in the same way but I personally live in California and have experienced drought and wildfires.
R_3fGIDPavUsQpG37,cc_IHy_231,cc_IHy_231_2,n,cc_IHy_231_2|cc_IHy_27_1|cc_IHy_259_2|cc_IHy_234_1|cc_IHy_175_1,cc_IHy_ed,cc,IHy,ed,Slightly persuasive,Moderately enjoyable,1,2,1,0.08333333333333333,0.08333333333333333,1,3,0,1,2,1.5,0,35,1,1,1,2,1,0.08333333333333333,0.08333333333333333,"The U.S. needs to do more to prevent climate change. We are doing things already that are addressing climate change, but it is not enough. The things the U.S. is doing also won't be enough in time to prevent problems for our world. We must be doing all that we are able to right now to actually address the issue."
R_3fGIDPavUsQpG37,cc_IHy_27,cc_IHy_27_1,n,cc_IHy_231_2|cc_IHy_27_1|cc_IHy_259_2|cc_IHy_234_1|cc_IHy_175_1,cc_IHy_ed,cc,IHy,ed,Moderately persuasive,Moderately enjoyable,2,2,2,0.09090909090909091,0.09090909090909091,1,3,0,2,2.3333333333333335,2,0,35,1,1,1,2,1,0.09090909090909091,0.09090909090909091,"Here in the U.S. we really need to do more to prevent climate change. For one thing, we could do more research on it. See how other countries work with extreme weather events. Collect all the data and when we prove that climate change is a threat see what options we have!"
R_3fGIDPavUsQpG37,cc_IHy_259,cc_IHy_259_2,n,cc_IHy_231_2|cc_IHy_27_1|cc_IHy_259_2|cc_IHy_234_1|cc_IHy_175_1,cc_IHy_ed,cc,IHy,ed,Slightly persuasive,Moderately enjoyable,3,2,1,0.125,0.125,1,4,0,1,2.1666666666666665,1.5,0,35,1,1,1,2,1,0.125,0.125,"Scientific evidence overwhelmingly supports the need for urgent action to address climate change. We need to pursue the best approaches to prevent climate change and extreme weather events. The cost of implementing large-scale climate solutions is worth the potential benefits and individual actions can help make a significant impact. We must take on technical and logistical challenges associated with transitioning to renewable energy sources or reducing greenhouse gas emissions. Intellectual humans recognize concerns and limitations, and remain open to collaboration to find the most effective solutions for addressing climate change as quickly as possible."
